CBO before,CBO after,,WMC before,WMC after,,DIT before,DIT after,,NOC before,NOC after,,LCOM5 before,LCOM5 after,,CC before,CC after,,loc before,loc after,,LLOC before,LLOC after,,RFC before,RFC after,,CLOC before,CLOC after,,NOA before,NOA after,,NPM before,NPM after
7,3,,3,1,,2,3,,3,0,,1,0,,0.970588,0.875676,,17,42,,13,29,,3,1,,10,1,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.970588,0.875676,,17,42,,13,29,,3,1,,10,1,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.970588,1,,17,31,,13,31,,3,1,,10,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.970588,1,,17,31,,13,31,,3,1,,10,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.970588,0,,17,18,,12,17,,3,1,,6,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.970588,0.875676,,17,42,,12,29,,3,1,,6,1,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.970588,0.875676,,17,42,,12,29,,3,1,,6,1,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.970588,1,,17,31,,12,31,,3,1,,6,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.970588,1,,17,31,,12,31,,3,1,,6,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.335766,0,,46,24,,37,19,,3,1,,4,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.335766,0,,46,24,,37,19,,3,1,,4,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.335766,0,,46,24,,37,19,,3,1,,4,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.335766,0,,46,24,,37,19,,3,1,,4,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.335766,0,,46,24,,37,19,,3,1,,4,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.335766,0,,46,24,,37,19,,3,1,,4,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.383784,0,,55,24,,45,19,,3,1,,4,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.383784,0,,55,24,,45,19,,3,1,,4,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.383784,0,,55,24,,45,19,,3,1,,4,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.383784,0,,55,24,,45,19,,3,1,,4,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.383784,0,,55,24,,45,19,,3,1,,4,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.383784,0,,55,24,,45,19,,3,1,,4,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,16,24,,14,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,16,24,,14,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,16,24,,14,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,16,24,,14,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,16,24,,14,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,16,24,,14,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.582524,0,,44,24,,39,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.582524,0,,44,24,,39,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.582524,0,,44,24,,39,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.582524,0,,44,24,,39,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.582524,0,,44,24,,39,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.582524,0,,44,24,,39,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.222689,0,,128,24,,110,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.222689,0,,128,24,,110,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.222689,0,,128,24,,110,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.222689,0,,128,24,,110,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.222689,0,,128,24,,110,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.222689,0,,128,24,,110,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,19,24,,18,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,19,24,,18,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,19,24,,18,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,19,24,,18,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,19,24,,18,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,19,24,,18,19,,3,1,,0,5,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,26,5,,21,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,26,5,,21,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,26,5,,21,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,26,5,,21,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.928571,0,,19,5,,13,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.928571,0,,19,5,,13,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.928571,0,,19,5,,13,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.928571,0,,19,5,,13,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.666667,0,,25,5,,16,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.666667,0,,25,5,,16,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.666667,0,,25,5,,16,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0.666667,0,,25,5,,16,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,6,5,,6,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,6,5,,6,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,6,5,,6,5,,3,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,6,5,,6,5,,3,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,32,20,,28,18,,5,1,,13,1,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,29,18,,25,17,,5,1,,8,4,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0.0677507,0,,115,5,,92,5,,5,1,,6,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0.0677507,0,,115,5,,92,5,,5,1,,6,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0.224872,0,,126,5,,111,5,,5,1,,5,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0.224872,0,,126,5,,111,5,,5,1,,5,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,68,101,,44,78,,5,1,,17,12,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,5,10,,5,9,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0.308772,0,,94,12,,79,11,,5,1,,13,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,31,3,,19,3,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,31,3,,19,3,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,20,,4,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,20,,4,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,20,,4,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,20,,4,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,20,,4,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,8,20,,8,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,8,20,,8,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,8,20,,8,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,8,20,,8,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,8,20,,8,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,16,20,,14,20,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,16,20,,14,20,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,16,20,,14,20,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,16,20,,14,20,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,16,20,,14,20,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,6,20,,6,20,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,6,20,,6,20,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,6,20,,6,20,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,6,20,,6,20,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,6,20,,6,20,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,10,20,,10,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,10,20,,10,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,10,20,,10,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,10,20,,10,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,10,20,,10,20,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,22,18,,16,14,,5,1,,0,1,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,47,16,,38,16,,5,1,,8,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,47,16,,38,16,,5,1,,8,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0.0590574,0.215827,,456,138,,338,62,,5,1,,77,63,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,10,5,,10,5,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,10,5,,10,5,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,10,5,,10,5,,5,1,,0,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,20,,4,19,,5,1,,5,6,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,20,,4,19,,5,1,,5,6,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,28,20,,28,19,,5,1,,5,6,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,28,20,,28,19,,5,1,,5,6,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,25,12,,15,12,,5,1,,6,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,25,12,,15,12,,5,1,,6,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,25,12,,15,12,,5,1,,6,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,25,8,,15,8,,5,1,,6,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,25,8,,15,8,,5,1,,6,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,25,8,,15,8,,5,1,,6,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,12,,10,12,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,12,,10,12,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,12,,10,12,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,8,,10,8,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,8,,10,8,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,8,,10,8,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,12,,11,12,,5,1,,3,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,12,,11,12,,5,1,,3,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,12,,11,12,,5,1,,3,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,8,,11,8,,5,1,,3,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,8,,11,8,,5,1,,3,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,8,,11,8,,5,1,,3,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,21,12,,14,12,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,21,12,,14,12,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,21,12,,14,12,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,21,8,,14,8,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,21,8,,14,8,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,21,8,,14,8,,5,1,,4,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,12,,11,12,,5,1,,3,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,12,,11,12,,5,1,,3,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,12,,11,12,,5,1,,3,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,8,,11,8,,5,1,,3,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,8,,11,8,,5,1,,3,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,8,,11,8,,5,1,,3,0,,3,4,,19,19
8,3,,3,1,,2,3,,3,0,,1,0,,0,0,,25,12,,15,12,,5,1,,6,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,25,12,,15,12,,3,1,,6,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,25,12,,15,12,,3,1,,6,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,25,8,,15,8,,3,1,,6,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,25,8,,15,8,,3,1,,6,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,25,8,,15,8,,3,1,,6,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,21,12,,14,12,,3,1,,4,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,21,12,,14,12,,3,1,,4,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,21,12,,14,12,,3,1,,4,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,21,8,,14,8,,3,1,,4,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,21,8,,14,8,,3,1,,4,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,21,8,,14,8,,3,1,,4,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,12,,10,12,,3,1,,4,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,12,,10,12,,3,1,,4,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,12,,10,12,,3,1,,4,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,8,,10,8,,3,1,,4,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,8,,10,8,,3,1,,4,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,17,8,,10,8,,3,1,,4,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0.420863,0,,41,13,,34,12,,3,1,,3,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0.420863,0,,41,13,,34,12,,3,1,,3,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0.420863,0,,41,13,,34,12,,3,1,,3,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0.420863,0,,41,13,,34,12,,3,1,,3,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,35,13,,29,12,,3,1,,2,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,35,13,,29,12,,3,1,,2,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,35,13,,29,12,,3,1,,2,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,35,13,,29,12,,3,1,,2,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0.492462,0,,32,13,,26,12,,3,1,,2,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0.492462,0,,32,13,,26,12,,3,1,,2,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0.492462,0,,32,13,,26,12,,3,1,,2,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0.492462,0,,32,13,,26,12,,3,1,,2,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0.541667,0,,41,13,,33,12,,3,1,,3,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0.541667,0,,41,13,,33,12,,3,1,,3,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0.541667,0,,41,13,,33,12,,3,1,,3,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0.541667,0,,41,13,,33,12,,3,1,,3,5,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,3,1,,0,3,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,3,1,,0,3,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,3,1,,0,3,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,3,1,,0,3,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,3,1,,0,3,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,3,1,,0,3,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,3,1,,0,3,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,3,1,,0,3,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,3,1,,0,3,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,11,,4,11,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,11,,4,11,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,11,,4,11,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,11,,4,11,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,6,,4,6,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,6,,4,6,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,6,,4,6,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,6,,4,6,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,41,,4,32,,3,1,,0,18,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,41,,4,32,,3,1,,0,18,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,41,,4,32,,3,1,,0,18,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,41,,4,32,,3,1,,0,18,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,14,,4,14,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,14,,4,14,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,14,,4,14,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,14,,4,14,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0.555556,,4,19,,4,18,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0.555556,,4,19,,4,18,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,28,,4,25,,3,1,,0,1,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,28,,4,25,,3,1,,0,1,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,7,,4,7,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,7,,4,7,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0.578313,,4,57,,4,49,,3,1,,0,4,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0.578313,,4,57,,4,49,,3,1,,0,4,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,57,,4,48,,3,1,,0,3,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,57,,4,48,,3,1,,0,3,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,11,,4,11,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,11,,4,11,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,10,,4,10,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,10,,4,10,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,34,,4,32,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,34,,4,32,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,3,,4,3,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,3,,4,3,,3,1,,0,0,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,4,,4,4,,3,1,,0,3,,3,4,,19,19
6,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,4,,4,4,,3,1,,0,3,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,1,,4,1,,5,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,1,,4,1,,5,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,4,,4,4,,5,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,4,,4,4,,5,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,12,,4,12,,5,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,12,,4,12,,5,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,1,,4,12,,4,12,,5,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,1,,4,1,,5,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,1,,4,1,,5,1,,0,0,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,5,1,,0,3,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,5,1,,0,3,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,5,1,,0,3,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,5,1,,0,3,,3,4,,19,19
7,3,,3,1,,2,3,,3,0,,1,0,,0,0,,4,12,,4,12,,5,1,,0,3,,3,4,,19,19
